CustomerID,Recency,Frequency,Monetary,R_quartile,F_quartile,M_quartile,RFM_Score,Segment
15301.0,51,242,5049.95,3,4,4,344,Potential
15303.0,290,31,574.02,1,2,2,122,Low-Value
15304.0,61,23,694.4000000000001,2,2,3,223,At Risk
15306.0,64,58,1174.35,2,3,3,233,At Risk
15307.0,96,12,205.3,2,1,1,211,At Risk
15308.0,274,19,310.47,1,2,2,122,Low-Value
15311.0,1,2366,60632.75,4,4,4,444,VIP
15312.0,75,47,924.85,2,3,3,233,At Risk
15313.0,110,1,52.0,2,1,1,211,At Risk
15314.0,199,24,327.97,1,2,2,122,Low-Value
15315.0,64,37,570.5,2,2,2,222,At Risk
15316.0,327,1,165.0,1,1,1,111,Low-Value
15318.0,4,33,312.62,4,2,2,422,Low-Value
15319.0,284,16,204.5,1,1,1,111,Low-Value
15320.0,44,36,267.13,3,2,1,321,Low-Value
15321.0,71,95,2748.31,2,3,4,234,At Risk
15322.0,86,42,679.68,2,3,3,233,At Risk
15325.0,104,48,161.74,2,3,1,231,At Risk
15326.0,334,29,311.71,1,2,2,122,Low-Value
15327.0,53,10,208.75,2,1,1,211,At Risk
15329.0,39,57,1049.7,3,3,3,333,Low-Value
15330.0,32,13,714.96,3,1,3,313,Low-Value
15332.0,366,35,1661.06,1,2,4,124,Low-Value
15333.0,208,16,1028.56,1,1,3,113,Low-Value
15334.0,157,98,350.82,1,3,2,132,Low-Value
15335.0,54,35,170.22,2,2,1,221,At Risk
15339.0,66,86,574.07,2,3,2,232,At Risk
15341.0,81,17,2020.52,2,2,4,224,At Risk
15342.0,130,24,406.09,2,2,2,222,At Risk
15343.0,87,21,364.5,2,2,2,222,At Risk
15344.0,1,26,563.94,4,2,2,422,Low-Value
15345.0,46,20,393.54,3,2,2,322,Low-Value
15346.0,333,17,252.42000000000002,1,2,1,121,Low-Value
15347.0,366,5,201.60000000000002,1,1,1,111,Low-Value
15348.0,72,9,158.04,2,1,1,211,At Risk
15349.0,158,71,463.90999999999997,1,3,2,132,Low-Value
15350.0,373,5,115.65,1,1,1,111,Low-Value
15351.0,12,219,1934.66,4,4,4,444,VIP
15353.0,255,61,770.12,1,3,3,133,Low-Value
15355.0,29,14,277.05,3,1,1,311,Low-Value
15356.0,31,499,2718.03,3,4,4,344,Potential
15358.0,5,551,8347.2,4,4,4,444,VIP
15360.0,40,13,427.93,3,1,2,312,Low-Value
15361.0,362,7,418.92,1,1,2,112,Low-Value
15363.0,373,16,326.0,1,1,2,112,Low-Value
15364.0,96,29,913.19,2,2,3,223,At Risk
15365.0,26,114,2314.32,3,4,4,344,Potential
15366.0,75,44,602.51,2,3,2,232,At Risk
15367.0,57,95,1877.59,2,3,4,234,At Risk
15368.0,21,4,446.94000000000005,3,1,2,312,Low-Value
15370.0,41,94,2386.05,3,3,4,334,Low-Value
15372.0,137,27,2007.3999999999999,2,2,4,224,At Risk
15373.0,8,132,2415.91,4,4,4,444,VIP
15374.0,129,3,168.0,2,1,1,211,At Risk
15376.0,40,116,1221.56,3,4,3,343,Potential
15379.0,169,194,3703.29,1,4,4,144,Low-Value
15380.0,9,36,1690.2600000000002,4,2,4,424,Low-Value
15381.0,214,8,596.85,1,1,2,112,Low-Value
15382.0,15,302,5955.71,4,4,4,444,VIP
15384.0,170,41,642.41,1,3,2,132,Low-Value
15385.0,40,12,316.88,3,1,2,312,Low-Value
15386.0,186,31,394.14,1,2,2,122,Low-Value
15388.0,270,10,140.54,1,1,1,111,Low-Value
15389.0,172,1,500.0,1,1,2,112,Low-Value
15392.0,5,84,1535.53,4,3,3,433,Low-Value
15393.0,16,12,231.86,4,1,1,411,Low-Value
15394.0,10,85,2183.54,4,3,4,434,Low-Value
15395.0,326,7,107.45,1,1,1,111,Low-Value
15396.0,113,14,288.18,2,1,1,211,At Risk
15397.0,290,6,94.0,1,1,1,111,Low-Value
15398.0,16,73,1345.53,4,3,3,433,Low-Value
15399.0,1,50,815.77,4,3,3,433,Low-Value
15400.0,92,12,716.2,2,1,3,213,At Risk
15402.0,149,42,626.77,1,3,2,132,Low-Value
15405.0,189,8,349.1,1,1,2,112,Low-Value
15406.0,31,53,510.71000000000004,3,3,2,332,Low-Value
15407.0,34,148,1046.74,3,4,3,343,Potential
15408.0,264,34,267.18,1,2,1,121,Low-Value
15410.0,84,122,3450.84,2,4,4,244,At Risk
15411.0,26,98,1348.93,3,3,3,333,Low-Value
15412.0,171,10,190.53,1,1,1,111,Low-Value
15414.0,10,39,774.9000000000001,4,2,3,423,Low-Value
15415.0,313,47,559.61,1,3,2,132,Low-Value
15416.0,65,192,3984.32,2,4,4,244,At Risk
15417.0,85,28,508.8,2,2,2,222,At Risk
15419.0,25,8,135.86,3,1,1,311,Low-Value
15421.0,59,53,950.36,2,3,3,233,At Risk
15422.0,323,6,97.7,1,1,1,111,Low-Value
15423.0,38,2,43.5,3,1,1,311,Low-Value
15424.0,254,17,383.34,1,2,2,122,Low-Value
15426.0,19,275,1404.07,3,4,3,343,Potential
15427.0,33,292,1430.54,3,4,3,343,Potential
15428.0,15,6,93.78,4,1,1,411,Low-Value
15429.0,27,82,397.35,3,3,2,332,Low-Value
15432.0,23,10,171.19,3,1,1,311,Low-Value
15433.0,214,41,533.3,1,3,2,132,Low-Value
15434.0,8,55,1041.48,4,3,3,433,Low-Value
15435.0,22,29,149.29,3,2,1,321,Low-Value
15436.0,12,291,1067.75,4,4,3,443,Loyal
15437.0,262,45,200.16,1,3,1,131,Low-Value
15438.0,131,25,156.57999999999998,2,2,1,221,At Risk
15440.0,55,62,383.68,2,3,2,232,At Risk
15442.0,249,2,594.0,1,1,2,112,Low-Value
15443.0,2,372,3213.59,4,4,4,444,VIP
15444.0,9,214,1411.21,4,4,3,443,Loyal
15445.0,264,5,113.5,1,1,1,111,Low-Value
15447.0,331,9,155.17,1,1,1,111,Low-Value
15448.0,313,28,494.64,1,2,2,122,Low-Value
15449.0,26,60,974.52,3,3,3,333,Low-Value
15450.0,30,30,429.84,3,2,2,322,Low-Value
15452.0,30,56,528.48,3,3,2,332,Low-Value
15453.0,2,279,1371.77,4,4,3,443,Loyal
15454.0,362,25,179.1,1,2,1,121,Low-Value
15456.0,283,58,434.59000000000003,1,3,2,132,Low-Value
15457.0,262,58,237.07,1,3,1,131,Low-Value
15458.0,25,7,161.64,3,1,1,311,Low-Value
15460.0,354,56,214.26,1,3,1,131,Low-Value
15462.0,94,11,234.6,2,1,1,211,At Risk
15463.0,29,7,126.14,3,1,1,311,Low-Value
15464.0,338,155,1044.65,1,4,3,143,Low-Value
15465.0,20,97,7354.62,3,3,4,334,Low-Value
15466.0,85,57,334.53,2,3,2,232,At Risk
15467.0,9,52,524.88,4,3,2,432,Low-Value
15468.0,51,24,467.51,3,2,2,322,Low-Value
15469.0,50,24,538.55,3,2,2,322,Low-Value
15471.0,2,73,454.48,4,3,2,432,Low-Value
15472.0,113,76,371.56,2,3,2,232,At Risk
15473.0,14,11,1771.2,4,1,4,414,Low-Value
15475.0,77,29,454.10999999999996,2,2,2,222,At Risk
15478.0,40,44,1399.92,3,3,3,333,Low-Value
15480.0,116,45,905.5,2,3,3,233,At Risk
15482.0,16,97,10879.76,4,3,4,434,Low-Value
15483.0,161,84,225.26,1,3,1,131,Low-Value
15484.0,1,187,3590.41,4,4,4,444,VIP
15485.0,30,85,2564.5,3,3,4,334,Low-Value
15488.0,93,2,91.32000000000001,2,1,1,211,At Risk
15489.0,23,50,1134.28,3,3,3,333,Low-Value
15491.0,95,154,3100.09,2,4,4,244,At Risk
15492.0,28,35,659.4599999999999,3,2,2,322,Low-Value
15493.0,33,289,1953.41,3,4,4,344,Potential
15494.0,21,122,1280.58,3,4,3,343,Potential
15497.0,18,15,1262.2,4,1,3,413,Low-Value
15498.0,3,512,13316.4,4,4,4,444,VIP
15500.0,8,68,1131.56,4,3,3,433,Low-Value
15502.0,16,213,10384.93,4,4,4,444,VIP
15503.0,363,66,141.04,1,3,1,131,Low-Value
15504.0,81,13,52.83,2,1,1,211,At Risk
15505.0,53,97,3610.96,2,3,4,234,At Risk
15506.0,23,161,972.08,3,4,3,343,Potential
15507.0,172,45,475.86,1,3,2,132,Low-Value
15508.0,189,92,1000.27,1,3,3,133,Low-Value
15510.0,331,1,250.0,1,1,1,111,Low-Value
15511.0,12,158,900.53,4,4,3,443,Loyal
15512.0,156,7,121.0,1,1,1,111,Low-Value
15513.0,33,308,14758.220000000001,3,4,4,344,Potential
15514.0,12,166,4023.7200000000003,4,4,4,444,VIP
15516.0,45,15,62.43,3,1,1,311,Low-Value
15517.0,233,27,267.03,1,2,1,121,Low-Value
15518.0,64,210,1921.55,2,4,4,244,At Risk
15520.0,2,18,343.5,4,2,2,422,Low-Value
15521.0,40,185,3000.2,3,4,4,344,Potential
15522.0,33,56,397.99,3,3,2,332,Low-Value
15523.0,84,10,412.01000000000005,2,1,2,212,At Risk
15524.0,25,1,440.0,3,1,2,312,Low-Value
15525.0,2,156,734.37,4,4,3,443,Loyal
15526.0,33,4,148.44,3,1,1,311,Low-Value
15527.0,19,162,2428.53,3,4,4,344,Potential
15528.0,254,26,229.33,1,2,1,121,Low-Value
15529.0,23,662,3962.6,3,4,4,344,Potential
15530.0,22,107,1497.31,3,4,3,343,Potential
15531.0,8,219,1972.39,4,4,4,444,VIP
15532.0,25,251,1564.73,3,4,3,343,Potential
15533.0,19,83,807.57,3,3,3,333,Low-Value
15535.0,173,72,502.9,1,3,2,132,Low-Value
15537.0,163,24,110.92,1,2,1,121,Low-Value
15539.0,7,41,538.46,4,3,2,432,Low-Value
15540.0,11,15,213.3,4,1,1,411,Low-Value
15541.0,114,29,85.13000000000001,2,2,1,221,At Risk
15543.0,288,28,127.86,1,2,1,121,Low-Value
15544.0,9,259,3546.71,4,4,4,444,VIP
15545.0,54,80,288.96999999999997,2,3,1,231,At Risk
15547.0,7,695,4910.6,4,4,4,444,VIP
15549.0,77,114,1681.46,2,4,4,244,At Risk
15550.0,4,61,575.63,4,3,2,432,Low-Value
15551.0,37,29,436.06,3,2,2,322,Low-Value
15552.0,217,17,90.12,1,2,1,121,Low-Value
15553.0,60,55,428.93,2,3,2,232,At Risk
15554.0,278,14,217.2,1,1,1,111,Low-Value
15555.0,12,887,4794.86,4,4,4,444,VIP
15556.0,24,31,279.77,3,2,1,321,Low-Value
15557.0,29,19,468.91,3,2,2,322,Low-Value
15561.0,12,27,800.59,4,2,3,423,Low-Value
15562.0,352,1,134.55,1,1,1,111,Low-Value
15563.0,22,113,1400.44,3,4,3,343,Potential
15565.0,50,8,173.16,3,1,1,311,Low-Value
15567.0,19,7,186.01,3,1,1,311,Low-Value
15568.0,3,53,758.29,4,3,3,433,Low-Value
15569.0,104,31,1375.71,2,2,3,223,At Risk
15570.0,7,319,4148.82,4,4,4,444,VIP
15571.0,12,57,650.4300000000001,4,3,2,432,Low-Value
15572.0,5,212,2533.42,4,4,4,444,VIP
15573.0,32,97,591.1899999999999,3,3,2,332,Low-Value
15574.0,178,152,675.64,1,4,3,143,Low-Value
15576.0,38,43,921.37,3,3,3,333,Low-Value
15577.0,151,39,258.88,1,2,1,121,Low-Value
15578.0,162,13,127.1,1,1,1,111,Low-Value
15579.0,69,48,327.6,2,3,2,232,At Risk
15581.0,121,146,3675.77,2,4,4,244,At Risk
15582.0,25,44,682.9100000000001,3,3,3,333,Low-Value
15584.0,24,122,720.86,3,4,3,343,Potential
15585.0,177,31,455.3,1,2,2,122,Low-Value
15587.0,50,9,913.6800000000001,3,1,3,313,Low-Value
15589.0,256,29,478.53000000000003,1,2,2,122,Low-Value
15592.0,47,24,388.58,3,2,2,322,Low-Value
15593.0,71,5,199.8,2,1,1,211,At Risk
15594.0,16,103,1771.78,4,4,4,444,VIP
15596.0,101,77,1406.59,2,3,3,233,At Risk
15597.0,35,22,324.57,3,2,2,322,Low-Value
15598.0,53,14,240.68,2,1,1,211,At Risk
15599.0,27,52,761.74,3,3,3,333,Low-Value
15601.0,11,410,6776.56,4,4,4,444,VIP
15602.0,8,46,1297.8700000000001,4,3,3,433,Low-Value
15603.0,79,2,48.480000000000004,2,1,1,211,At Risk
15604.0,52,17,216.39,2,2,1,221,At Risk
15605.0,36,67,1198.23,3,3,3,333,Low-Value
15606.0,61,77,2920.16,2,3,4,234,At Risk
15607.0,337,13,104.76,1,1,1,111,Low-Value
15608.0,28,60,1093.68,3,3,3,333,Low-Value
15609.0,184,16,298.48,1,1,1,111,Low-Value
15610.0,52,6,112.46000000000001,2,1,1,211,At Risk
15611.0,10,43,1591.45,4,3,3,433,Low-Value
15612.0,36,6,195.15,3,1,1,311,Low-Value
15615.0,10,423,10399.74,4,4,4,444,VIP
15618.0,33,45,776.851,3,3,3,333,Low-Value
15619.0,11,3,336.40000000000003,4,1,2,412,Low-Value
15620.0,57,100,1553.18,2,4,3,243,At Risk
15621.0,4,16,1293.03,4,1,3,413,Low-Value
15622.0,43,185,3709.56,3,4,4,344,Potential
15623.0,141,19,301.03,2,2,1,221,At Risk
15624.0,117,34,588.13,2,2,2,222,At Risk
15625.0,104,64,1534.26,2,3,3,233,At Risk
15626.0,75,49,675.8,2,3,3,233,At Risk
15628.0,5,155,2870.2400000000002,4,4,4,444,VIP
15630.0,45,60,1186.35,3,3,3,333,Low-Value
15632.0,16,167,3285.31,4,4,4,444,VIP
15634.0,17,15,243.55,4,1,1,411,Low-Value
15636.0,90,25,724.76,2,2,3,223,At Risk
15637.0,53,15,223.36,2,1,1,211,At Risk
15639.0,134,25,425.32,2,2,2,222,At Risk
15640.0,4,476,12416.11,4,4,4,444,VIP
15641.0,105,119,1887.2,2,4,4,244,At Risk
15643.0,192,33,664.0,1,2,2,122,Low-Value
15644.0,166,232,803.54,1,4,3,143,Low-Value
15645.0,19,52,612.01,3,3,2,332,Low-Value
15646.0,158,35,447.64000000000004,1,2,2,122,Low-Value
15648.0,204,24,639.5,1,2,2,122,Low-Value
15649.0,336,2,816.0,1,1,3,113,Low-Value
15651.0,37,32,646.3,3,2,2,322,Low-Value
15652.0,91,21,337.74,2,2,2,222,At Risk
15653.0,93,6,877.4399999999999,2,1,3,213,At Risk
15654.0,9,21,922.53,4,2,3,423,Low-Value
15655.0,243,34,560.67,1,2,2,122,Low-Value
15656.0,45,47,748.5,3,3,3,333,Low-Value
15657.0,23,1,30.0,3,1,1,311,Low-Value
15658.0,190,48,1024.1000000000001,1,3,3,133,Low-Value
15659.0,44,11,306.45,3,1,1,311,Low-Value
15660.0,25,90,1600.86,3,3,3,333,Low-Value
15661.0,317,5,309.8,1,1,2,112,Low-Value
15663.0,106,9,138.14,2,1,1,211,At Risk
15664.0,51,17,386.43,3,2,2,322,Low-Value
15665.0,168,115,2222.21,1,4,4,144,Low-Value
15667.0,40,13,301.32,3,1,1,311,Low-Value
15668.0,218,1,76.32000000000001,1,1,1,111,Low-Value
15669.0,40,33,684.34,3,2,3,323,Low-Value
15670.0,297,12,173.05,1,1,1,111,Low-Value
15671.0,19,78,2657.13,3,3,4,334,Low-Value
15673.0,88,138,2726.23,2,4,4,244,At Risk
15674.0,73,114,2446.6,2,4,4,244,At Risk
15675.0,81,21,323.69,2,2,2,222,At Risk
15676.0,19,202,3435.76,3,4,4,344,Potential
15677.0,49,33,657.23,3,2,2,322,Low-Value
15678.0,53,12,352.7,2,1,2,212,At Risk
15679.0,24,110,781.28,3,4,3,343,Potential
15680.0,9,78,1333.68,4,3,3,433,Low-Value
15681.0,25,53,1426.16,3,3,3,333,Low-Value
15683.0,117,10,193.75,2,1,1,211,At Risk
15687.0,9,166,2993.1,4,4,4,444,VIP
15689.0,120,9,254.1,2,1,1,211,At Risk
15690.0,4,19,239.76,4,2,1,421,Low-Value
15691.0,252,2,136.8,1,1,1,111,Low-Value
15692.0,28,12,191.04,3,1,1,311,Low-Value
15694.0,1,78,6479.4,4,3,4,434,Low-Value
15695.0,267,22,409.98,1,2,2,122,Low-Value
15696.0,33,168,2711.11,3,4,4,344,Potential
15699.0,18,18,309.65,4,2,2,422,Low-Value
15700.0,172,86,696.68,1,3,3,133,Low-Value
15701.0,2,230,1529.0,4,4,3,443,Loyal
15703.0,265,5,211.5,1,1,1,111,Low-Value
15704.0,140,117,2293.62,2,4,4,244,At Risk
15705.0,201,6,143.1,1,1,1,111,Low-Value
15706.0,64,55,1060.56,2,3,3,233,At Risk
15707.0,35,205,916.98,3,4,3,343,Potential
15708.0,41,273,3235.25,3,4,4,344,Potential
15709.0,284,6,133.25,1,1,1,111,Low-Value
15712.0,9,53,1072.3600000000001,4,3,3,433,Low-Value
15713.0,143,19,356.7,1,2,2,122,Low-Value
15714.0,12,34,330.03000000000003,4,2,2,422,Low-Value
15716.0,146,117,1101.1100000000001,1,4,3,143,Low-Value
15717.0,234,7,150.3,1,1,1,111,Low-Value
15719.0,33,931,5030.07,3,4,4,344,Potential
15720.0,24,128,598.73,3,4,2,342,Potential
15721.0,12,84,471.40000000000003,4,3,2,432,Low-Value
15722.0,36,67,2211.21,3,3,4,334,Low-Value
15723.0,365,38,190.7,1,2,1,121,Low-Value
15724.0,201,11,218.25,1,1,1,111,Low-Value
15725.0,15,32,415.25,4,2,2,422,Low-Value
15727.0,17,301,5159.06,4,4,4,444,VIP
15729.0,213,5,85.0,1,1,1,111,Low-Value
15730.0,66,70,1120.88,2,3,3,233,At Risk
15732.0,212,14,294.12,1,1,1,111,Low-Value
15733.0,283,10,162.3,1,1,1,111,Low-Value
15734.0,115,26,1339.45,2,2,3,223,At Risk
15737.0,15,71,1188.1200000000001,4,3,3,433,Low-Value
15738.0,19,173,4812.42,3,4,4,344,Potential
15739.0,66,8,449.12,2,1,2,212,At Risk
15740.0,49,9,154.88,3,1,1,311,Low-Value
15743.0,16,86,775.96,4,3,3,433,Low-Value
15744.0,78,3,34.8,2,1,1,211,At Risk
15745.0,19,62,1094.59,3,3,3,333,Low-Value
15746.0,134,28,196.88,2,2,1,221,At Risk
15747.0,13,90,946.64,4,3,3,433,Low-Value
15748.0,40,20,144.36,3,2,1,321,Low-Value
15749.0,235,10,44534.3,1,1,4,114,Low-Value
15750.0,3,291,2463.05,4,4,4,444,VIP
15752.0,40,405,2626.6,3,4,4,344,Potential
15753.0,305,1,79.2,1,1,1,111,Low-Value
15754.0,51,28,458.57,3,2,2,322,Low-Value
15755.0,10,141,2364.25,4,4,4,444,VIP
15756.0,61,191,528.01,2,4,2,242,At Risk
15757.0,66,45,714.42,2,3,3,233,At Risk
15758.0,25,9,205.25,3,1,1,311,Low-Value
15759.0,218,7,253.04,1,1,1,111,Low-Value
15762.0,65,37,583.75,2,2,2,222,At Risk
15763.0,32,61,1086.92,3,3,3,333,Low-Value
15764.0,88,180,3279.97,2,4,4,244,At Risk
15766.0,64,11,315.06,2,1,2,212,At Risk
15768.0,116,27,621.8299999999999,2,2,2,222,At Risk
15769.0,7,130,56252.72,4,4,4,444,VIP
15773.0,6,10,635.6800000000001,4,1,2,412,Low-Value
15774.0,69,25,270.8,2,2,1,221,At Risk
15775.0,245,7,104.9,1,1,1,111,Low-Value
15776.0,133,18,241.62,2,2,1,221,At Risk
15777.0,241,21,1047.11,1,2,3,123,Low-Value
15780.0,184,29,475.28000000000003,1,2,2,122,Low-Value
15781.0,25,20,345.46,3,2,2,322,Low-Value
15782.0,10,43,2614.7400000000002,4,3,4,434,Low-Value
15783.0,11,14,246.3,4,1,1,411,Low-Value
15785.0,33,83,2328.9700000000003,3,3,4,334,Low-Value
15786.0,46,266,4919.0,3,4,4,344,Potential
15787.0,26,200,933.26,3,4,3,343,Potential
15789.0,358,25,351.3,1,2,2,122,Low-Value
15790.0,10,34,218.75,4,2,1,421,Low-Value
15791.0,44,75,1612.69,3,3,3,333,Low-Value
15793.0,15,12,965.61,4,1,3,413,Low-Value
15795.0,150,42,610.01,1,3,2,132,Low-Value
15796.0,1,132,2708.61,4,4,4,444,VIP
15797.0,113,8,2207.4,2,1,4,214,At Risk
15799.0,76,98,884.14,2,3,3,233,At Risk
15800.0,107,117,696.89,2,4,3,243,At Risk
15801.0,46,64,1063.95,3,3,3,333,Low-Value
15802.0,143,1,451.42,1,1,2,112,Low-Value
15803.0,51,8,415.82000000000005,3,1,2,312,Low-Value
15804.0,1,262,4206.39,4,4,4,444,VIP
15805.0,23,299,5488.18,3,4,4,344,Potential
15806.0,46,31,784.58,3,2,3,323,Low-Value
15807.0,50,48,903.9,3,3,3,333,Low-Value
15808.0,306,195,3651.27,1,4,4,144,Low-Value
15809.0,36,35,515.77,3,2,2,322,Low-Value
15810.0,79,89,1391.98,2,3,3,233,At Risk
15811.0,22,133,2218.62,3,4,4,344,Potential
15812.0,107,41,1801.14,2,3,4,234,At Risk
15813.0,208,40,1303.9099999999999,1,2,3,123,Low-Value
15814.0,17,72,1945.33,4,3,4,434,Low-Value
15815.0,64,49,2100.6,2,3,4,234,At Risk
15819.0,49,123,1905.45,3,4,4,344,Potential
15820.0,320,17,206.98,1,2,1,121,Low-Value
15821.0,44,62,570.96,3,3,2,332,Low-Value
15822.0,3,33,885.47,4,2,3,423,Low-Value
15823.0,372,1,15.0,1,1,1,111,Low-Value
15825.0,172,20,532.94,1,2,2,122,Low-Value
15826.0,56,68,1654.31,2,3,3,233,At Risk
15827.0,73,115,1836.0900000000001,2,4,4,244,At Risk
15829.0,99,51,636.14,2,3,2,232,At Risk
15830.0,38,39,576.0,3,2,2,322,Low-Value
15831.0,58,66,794.64,2,3,3,233,At Risk
15832.0,254,54,836.79,1,3,3,133,Low-Value
15834.0,70,269,2225.15,2,4,4,244,At Risk
15835.0,44,50,954.09,3,3,3,333,Low-Value
15836.0,50,10,137.37,3,1,1,311,Low-Value
15837.0,65,24,391.98,2,2,2,222,At Risk
15838.0,11,167,33643.08,4,4,4,444,VIP
15839.0,33,62,1048.49,3,3,3,333,Low-Value
15840.0,59,27,355.56,2,2,2,222,At Risk
15841.0,73,47,1224.06,2,3,3,233,At Risk
15843.0,304,8,118.95000000000002,1,1,1,111,Low-Value
15844.0,46,11,130.73999999999998,3,1,1,311,Low-Value
15845.0,18,138,3711.77,4,4,4,444,VIP
15847.0,38,22,389.27,3,2,2,322,Low-Value
15850.0,19,93,234.88,3,3,1,331,Low-Value
15852.0,187,22,160.71,1,2,1,121,Low-Value
15853.0,52,30,110.8,2,2,1,221,At Risk
15854.0,4,138,2969.12,4,4,4,444,VIP
15855.0,137,80,712.24,2,3,3,233,At Risk
15856.0,4,628,16143.64,4,4,4,444,VIP
15857.0,19,14,297.0,3,1,1,311,Low-Value
15858.0,16,188,1427.57,4,4,3,443,Loyal
15860.0,41,139,965.16,3,4,3,343,Potential
15861.0,12,540,3146.92,4,4,4,444,VIP
15862.0,8,147,832.88,4,4,3,443,Loyal
15863.0,26,18,68.84,3,2,1,321,Low-Value
15864.0,22,20,1936.3200000000002,3,2,4,324,Low-Value
15865.0,41,40,895.13,3,2,3,323,Low-Value
15866.0,101,43,211.89,2,3,1,231,At Risk
15867.0,5,459,3810.14,4,4,4,444,VIP
15869.0,277,15,149.64,1,1,1,111,Low-Value
15870.0,33,74,351.44,3,3,2,332,Low-Value
15872.0,15,108,316.25,4,4,2,442,Loyal
15874.0,64,120,4405.88,2,4,4,244,At Risk
15877.0,2,126,490.33,4,4,2,442,Loyal
15880.0,369,96,329.03000000000003,1,3,2,132,Low-Value
15881.0,312,29,501.39000000000004,1,2,2,122,Low-Value
15882.0,199,23,516.36,1,2,2,122,Low-Value
15883.0,2,49,396.48,4,3,2,432,Low-Value
15885.0,93,18,379.35,2,2,2,222,At Risk
15886.0,60,12,181.09,2,1,1,211,At Risk
15888.0,81,12,168.31,2,1,1,211,At Risk
15889.0,157,85,420.07,1,3,2,132,Low-Value
15891.0,227,60,511.68,1,3,2,132,Low-Value
15894.0,253,37,258.25,1,2,1,121,Low-Value
15895.0,150,11,179.17,1,1,1,111,Low-Value
15897.0,194,22,208.59,1,2,1,121,Low-Value
15898.0,1,84,1383.83,4,3,3,433,Low-Value
15899.0,369,4,56.25,1,1,1,111,Low-Value
15900.0,24,47,337.28,3,3,2,332,Low-Value
15901.0,17,111,351.73,4,4,2,442,Loyal
15903.0,10,74,5126.76,4,3,4,434,Low-Value
15904.0,8,30,164.68,4,2,1,421,Low-Value
15906.0,20,150,1567.69,3,4,3,343,Potential
15907.0,4,226,882.72,4,4,3,443,Loyal
15909.0,174,7,191.94,1,1,1,111,Low-Value
15910.0,1,266,1228.88,4,4,3,443,Loyal
15912.0,178,19,264.62,1,2,1,121,Low-Value
15916.0,16,151,1502.8600000000001,4,4,3,443,Loyal
15917.0,248,12,123.1,1,1,1,111,Low-Value
15918.0,191,40,334.23,1,2,2,122,Low-Value
15919.0,20,122,525.69,3,4,2,342,Potential
15920.0,154,60,167.5,1,3,1,131,Low-Value
15921.0,173,24,323.03000000000003,1,2,2,122,Low-Value
15922.0,373,11,369.5,1,1,2,112,Low-Value
15923.0,373,21,127.08,1,2,1,121,Low-Value
15925.0,194,12,207.15,1,1,1,111,Low-Value
15930.0,67,21,426.63,2,2,2,222,At Risk
15932.0,4,115,2495.87,4,4,4,444,VIP
15933.0,21,74,1107.46,3,3,3,333,Low-Value
15935.0,239,12,416.86,1,1,2,112,Low-Value
15937.0,64,7,145.35,2,1,1,211,At Risk
15938.0,112,18,404.58,2,2,2,222,At Risk
15939.0,90,76,6115.01,2,3,4,234,At Risk
15940.0,311,1,35.8,1,1,1,111,Low-Value
15942.0,134,14,337.44,2,1,2,212,At Risk
15944.0,277,6,325.1,1,1,2,112,Low-Value
15945.0,365,2,181.0,1,1,1,111,Low-Value
15947.0,83,29,1708.24,2,2,4,224,At Risk
15948.0,8,60,955.24,4,3,3,433,Low-Value
15949.0,17,19,364.72,4,2,2,422,Low-Value
15950.0,32,97,1744.71,3,3,4,334,Low-Value
15951.0,9,41,708.22,4,3,3,433,Low-Value
15952.0,34,84,781.91,3,3,3,333,Low-Value
15953.0,15,97,1657.28,4,3,3,433,Low-Value
15955.0,24,183,4416.26,3,4,4,344,Potential
15957.0,32,42,428.89,3,3,2,332,Low-Value
15958.0,74,7,104.35,2,1,1,211,At Risk
15963.0,20,28,470.76,3,2,2,322,Low-Value
15965.0,17,111,808.87,4,4,3,443,Loyal
15967.0,23,80,397.68,3,3,2,332,Low-Value
15969.0,3,20,666.1,4,2,2,422,Low-Value
15970.0,304,11,314.1,1,1,2,112,Low-Value
15971.0,18,35,4199.85,4,2,4,424,Low-Value
15973.0,367,4,307.82000000000005,1,1,2,112,Low-Value
15974.0,39,176,3442.15,3,4,4,344,Potential
15975.0,84,24,371.01,2,2,2,222,At Risk
15976.0,165,96,427.64,1,3,2,132,Low-Value
15977.0,17,65,1054.73,4,3,3,433,Low-Value
15978.0,77,49,1098.78,2,3,3,233,At Risk
15980.0,89,43,2398.86,2,3,4,234,At Risk
15981.0,25,97,3408.48,3,3,4,334,Low-Value
15983.0,22,112,1465.12,3,4,3,343,Potential
15984.0,3,258,2780.63,4,4,4,444,VIP
15985.0,123,37,1142.42,2,2,3,223,At Risk
15986.0,30,14,168.12,3,1,1,311,Low-Value
15987.0,12,128,1432.77,4,4,3,443,Loyal
15988.0,19,26,156.78,3,2,1,321,Low-Value
15990.0,44,52,792.11,3,3,3,333,Low-Value
15992.0,4,3,41.989999999999995,4,1,1,411,Low-Value
15993.0,9,543,2777.67,4,4,4,444,VIP
15994.0,55,32,414.27,2,2,2,222,At Risk
15996.0,88,127,1032.58,2,4,3,243,At Risk
15998.0,37,504,3080.22,3,4,4,344,Potential
16000.0,3,9,12393.7,4,1,4,414,Low-Value
16003.0,30,103,2735.37,3,4,4,344,Potential
16005.0,12,201,578.71,4,4,2,442,Loyal
16006.0,211,8,101.4,1,1,1,111,Low-Value
